ID,site,fireYear,size,sizeNext,surv,fl,fs,fps,sds,year,TSFcont,TSF
CY2.5.17,siteD,2011,4.094344562,4.430816799,1,0,NA,NA,NA,2013,2,two
CY2.5.18,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.19,siteD,2011,4.189654742,4.007333185,1,0,NA,NA,NA,2013,2,two
CY2.5.20,siteD,2011,3.80666249,4.584967479,1,0,NA,NA,NA,2013,2,two
CY2.5.21,siteD,2011,3.80666249,4.248495242,1,0,NA,NA,NA,2013,2,two
CY2.5.22,siteD,2011,4.564348191,4.644390899,1,0,NA,NA,NA,2013,2,two
CY2.5.23,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.24,siteD,2011,5.010635294,4.189654742,1,0,NA,NA,NA,2013,2,two
CY2.5.25,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.26,siteD,2011,5.66296048,4.787491743,1,0,NA,NA,NA,2013,2,two
CY2.5.27,siteD,2011,4.094344562,4.356708827,1,0,NA,NA,NA,2013,2,two
CY2.5.28,siteD,2011,5.318119994,4.49980967,1,0,NA,NA,NA,2013,2,two
CY2.5.29,siteD,2011,4.094344562,4.852030264,1,0,NA,NA,NA,2013,2,two
CY2.5.30,siteD,2011,5.318119994,4.276666119,1,0,NA,NA,NA,2013,2,two
CY2.5.31,siteD,2011,5.272999559,6.109247583,1,0,NA,NA,NA,2013,2,two
CY2.5.32,siteD,2011,4.682131227,4.787491743,1,0,NA,NA,NA,2013,2,two
CY2.5.33,siteD,2011,4.941642423,4.189654742,1,0,NA,NA,NA,2013,2,two
CY2.5.34,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.35,siteD,2011,4.094344562,NA,0,0,NA,NA,NA,2013,2,two
CY2.5.36,siteD,2011,4.477336814,4.852030264,1,0,NA,NA,NA,2013,2,two
CY2.5.37,siteD,2011,5.598421959,5.575949103,1,0,NA,NA,NA,2013,2,two
CY2.5.38,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.39,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.40,siteD,2011,5.777652323,5.583496309,1,0,NA,NA,NA,2013,2,two
CY2.5.41,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.42,siteD,2011,4.718498871,4.787491743,1,0,NA,NA,NA,2013,2,two
CY2.5.43,siteD,2011,4.718498871,4.905274778,1,0,NA,NA,NA,2013,2,two
CY2.5.44,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.45,siteD,2011,4.9698133,5.141663557,1,0,NA,NA,NA,2013,2,two
CY2.5.46,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.47,siteD,2011,4.905274778,4.584967479,1,0,NA,NA,NA,2013,2,two
CY2.5.48,siteD,2011,4.189654742,4.143134726,1,0,NA,NA,NA,2013,2,two
CY2.5.49,siteD,2011,4.189654742,4.17438727,1,0,NA,NA,NA,2013,2,two
CY2.5.50,siteD,2011,4.189654742,NA,0,0,NA,NA,NA,2013,2,two
CY2.5.51,siteD,2011,5.472270674,5.991464547,1,0,NA,NA,NA,2013,2,two
CY2.5.52,siteD,2011,4.430816799,4.356708827,1,0,NA,NA,NA,2013,2,two
CY2.5.53,siteD,2011,4.430816799,4.718498871,1,0,NA,NA,NA,2013,2,two
CY2.5.54,siteD,2011,5.66296048,NA,0,0,NA,NA,NA,2013,2,two
CY2.5.55,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.56,siteD,2011,5.075173815,NA,0,0,NA,NA,NA,2013,2,two
CY2.5.57,siteD,2011,4.718498871,NA,0,0,NA,NA,NA,2013,2,two
CY2.5.58,siteD,2011,4.718498871,4.787491743,1,0,NA,NA,NA,2013,2,two
CY2.5.59,siteD,2011,5.170483995,4.718498871,1,0,NA,NA,NA,2013,2,two
CY2.5.60,siteD,2011,5.170483995,4.644390899,1,0,NA,NA,NA,2013,2,two
CY2.5.61,siteD,2011,4.718498871,NA,0,0,NA,NA,NA,2013,2,two
CY2.5.62,siteD,2011,5.075173815,NA,0,0,NA,NA,NA,2013,2,two
CY2.5.63,siteD,2011,2.48490665,4.836281907,1,0,NA,NA,NA,2013,2,two
CY2.5.64,siteD,2011,4.836281907,4.007333185,1,0,NA,NA,NA,2013,2,two
CY2.5.65,siteD,2011,4.343805422,NA,0,0,NA,NA,NA,2013,2,two
CY2.5.66,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.67,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.68,siteD,2011,4.86753445,5.105945474,1,0,NA,NA,NA,2013,2,two
CY2.5.69,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.70,siteD,2011,4.682131227,NA,0,0,NA,NA,NA,2013,2,two
CY2.5.71,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.72,siteD,2011,4.905274778,5.347107531,1,0,NA,NA,NA,2013,2,two
CY2.5.73,siteD,2011,5.545177444,5.030437921,1,0,NA,NA,NA,2013,2,two
CY2.5.74,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.75,siteD,2011,5.834810737,5.472270674,1,0,NA,NA,NA,2013,2,two
CY2.5.76,siteD,2011,4.143134726,4.584967479,1,0,NA,NA,NA,2013,2,two
CY2.5.77,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.78,siteD,2011,4.248495242,4.564348191,1,0,NA,NA,NA,2013,2,two
CY2.5.79,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.80,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.5.81,siteD,2011,4.9698133,5.087596335,1,0,NA,NA,NA,2013,2,two
CY2.5.82,siteD,2011,4.700480366,5.030437921,1,0,NA,NA,NA,2013,2,two
CY2.5.83,siteD,2011,3.044522438,NA,0,0,NA,NA,3.044522438,2013,2,two
CY2.5.84,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.1,siteD,2011,5.398162702,4.644390899,1,0,NA,NA,NA,2013,2,two
CY2.6.2,siteD,2011,5.105945474,4.49980967,1,0,NA,NA,NA,2013,2,two
CY2.6.3,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.4,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.5,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.6,siteD,2011,4.094344562,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.7,siteD,2011,4.852030264,4.718498871,1,0,NA,NA,NA,2013,2,two
CY2.6.8,siteD,2011,4.852030264,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.9,siteD,2011,5.141663557,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.10,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.11,siteD,2011,4.510859507,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.12,siteD,2011,5.278114659,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.13,siteD,2011,5.278114659,4.510859507,1,0,NA,NA,NA,2013,2,two
CY2.6.14,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.15,siteD,2011,4.510859507,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.16,siteD,2011,4.510859507,5.318119994,1,0,NA,NA,NA,2013,2,two
CY2.6.17,siteD,2011,4.510859507,4.644390899,1,0,NA,NA,NA,2013,2,two
CY2.6.18,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.19,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.20,siteD,2011,4.510859507,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.21,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.22,siteD,2011,4.700480366,5.472270674,1,0,NA,NA,NA,2013,2,two
CY2.6.23,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.24,siteD,2011,3.80666249,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.25,siteD,2011,3.80666249,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.26,siteD,2011,4.276666119,4.007333185,1,0,NA,NA,NA,2013,2,two
CY2.6.27,siteD,2011,5.411646052,5.347107531,1,0,NA,NA,NA,2013,2,two
CY2.6.28,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.29,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.30,siteD,2011,5.828945618,5.509388337,1,0,NA,NA,NA,2013,2,two
CY2.6.31,siteD,2011,4.510859507,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.32,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.33,siteD,2011,3.17805383,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.34,siteD,2011,3.17805383,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.35,siteD,2011,4.025351691,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.36,siteD,2011,3.17805383,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.37,siteD,2011,2.890371758,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.38,siteD,2011,4.025351691,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.39,siteD,2011,4.025351691,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.40,siteD,2011,2.772588722,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.41,siteD,2011,3.17805383,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.42,siteD,2011,4.025351691,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.43,siteD,2011,3.17805383,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.44,siteD,2011,5.257495372,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.45,siteD,2011,4.025351691,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.46,siteD,2011,3.17805383,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.47,siteD,2011,3.17805383,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.48,siteD,2011,4.025351691,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.49,siteD,2011,3.17805383,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.50,siteD,2011,4.025351691,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.51,siteD,2011,3.33220451,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.52,siteD,2011,3.17805383,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.53,siteD,2011,3.17805383,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.54,siteD,2011,3.17805383,4.787491743,1,0,NA,NA,NA,2013,2,two
CY2.6.55,siteD,2011,5.257495372,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.56,siteD,2011,5.257495372,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.57,siteD,2011,4.025351691,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.58,siteD,2011,3.17805383,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.59,siteD,2011,5.257495372,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.60,siteD,2011,3.17805383,4.094344562,1,0,NA,NA,NA,2013,2,two
CY2.6.61,siteD,2011,4.025351691,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.62,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.63,siteD,2011,5.752572639,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.64,siteD,2011,5.087596335,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.65,siteD,2011,5.087596335,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.66,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.67,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.68,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.69,siteD,2011,4.941642423,5.529429088,1,0,NA,NA,NA,2013,2,two
CY2.6.70,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.71,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.72,siteD,2011,4.682131227,4.941642423,1,0,NA,NA,NA,2013,2,two
CY2.6.73,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.74,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.75,siteD,2011,5.231108617,4.9698133,1,0,NA,NA,NA,2013,2,two
CY2.6.76,siteD,2011,5.777652323,5.877735782,1,0,NA,NA,NA,2013,2,two
CY2.6.77,siteD,2011,5.411646052,5.480638923,1,0,NA,NA,NA,2013,2,two
CY2.6.78,siteD,2011,5.541263545,5.65248918,1,0,NA,NA,NA,2013,2,two
CY2.6.79,siteD,2011,5.541263545,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.80,siteD,2011,5.541263545,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.81,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.82,siteD,2011,4.189654742,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.83,siteD,2011,4.644390899,4.564348191,1,0,NA,NA,NA,2013,2,two
CY2.6.84,siteD,2011,5.768320996,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.85,siteD,2011,5.087596335,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.86,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.87,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.88,siteD,2011,5.888877958,4.510859507,1,0,NA,NA,NA,2013,2,two
CY2.6.89,siteD,2011,5.888877958,5.416100402,1,0,NA,NA,NA,2013,2,two
CY2.6.90,siteD,2011,4.343805422,4.276666119,1,0,NA,NA,NA,2013,2,two
CY2.6.91,siteD,2011,4.356708827,4.276666119,1,0,NA,NA,NA,2013,2,two
CY2.6.92,siteD,2011,4.343805422,4.276666119,1,0,NA,NA,NA,2013,2,two
CY2.6.93,siteD,2011,4.343805422,4.276666119,1,0,NA,NA,NA,2013,2,two
CY2.6.94,siteD,2011,5.075173815,4.276666119,1,0,NA,NA,NA,2013,2,two
CY2.6.95,siteD,2011,5.075173815,4.49980967,1,0,NA,NA,NA,2013,2,two
CY2.6.96,siteD,2011,5.075173815,4.49980967,1,0,NA,NA,NA,2013,2,two
CY2.6.97,siteD,2011,4.343805422,4.510859507,1,0,NA,NA,NA,2013,2,two
CY2.6.98,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.99,siteD,2011,4.276666119,4.430816799,1,0,NA,NA,NA,2013,2,two
CY2.6.100,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.101,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.102,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.103,siteD,2011,5.288267031,4.430816799,1,0,NA,NA,NA,2013,2,two
CY2.6.104,siteD,2011,4.430816799,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.105,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.106,siteD,2011,5.075173815,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.107,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.108,siteD,2011,5.723585102,5.480638923,1,0,NA,NA,NA,2013,2,two
CY2.6.109,siteD,2011,4.787491743,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.110,siteD,2011,4.189654742,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.111,siteD,2011,5.192956851,4.9698133,1,0,NA,NA,NA,2013,2,two
CY2.6.112,siteD,2011,5.049856007,5.135798437,1,0,NA,NA,NA,2013,2,two
CY2.6.113,siteD,2011,5.049856007,5.135798437,1,0,NA,NA,NA,2013,2,two
CY2.6.114,siteD,2011,5.049856007,4.644390899,1,0,NA,NA,NA,2013,2,two
CY2.6.115,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.116,siteD,2011,4.276666119,4.276666119,1,0,NA,NA,NA,2013,2,two
CY2.6.117,siteD,2011,4.276666119,4.276666119,1,0,NA,NA,NA,2013,2,two
CY2.6.118,siteD,2011,4.276666119,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.119,siteD,2011,4.276666119,5.318119994,1,0,NA,NA,NA,2013,2,two
CY2.6.120,siteD,2011,4.276666119,4.276666119,1,0,NA,NA,NA,2013,2,two
CY2.6.121,siteD,2011,4.276666119,4.276666119,1,0,NA,NA,NA,2013,2,two
CY2.6.122,siteD,2011,4.584967479,4.787491743,1,0,NA,NA,NA,2013,2,two
CY2.6.123,siteD,2011,5.598421959,5.774551546,1,0,NA,NA,NA,2013,2,two
CY2.6.124,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.125,siteD,2011,4.584967479,5.288267031,1,0,NA,NA,NA,2013,2,two
CY2.6.126,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.127,siteD,2011,5.075173815,5.192956851,1,0,NA,NA,NA,2013,2,two
CY2.6.128,siteD,2011,5.075173815,5.231108617,1,0,NA,NA,NA,2013,2,two
CY2.6.129,siteD,2011,4.248495242,5.509388337,1,0,NA,NA,NA,2013,2,two
CY2.6.130,siteD,2011,3.80666249,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.131,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.132,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.133,siteD,2011,4.836281907,4.836281907,1,0,NA,NA,NA,2013,2,two
CY2.6.134,siteD,2011,4.276666119,4.276666119,1,0,NA,NA,NA,2013,2,two
CY2.6.135,siteD,2011,4.9698133,4.718498871,1,0,NA,NA,NA,2013,2,two
CY2.6.136,siteD,2011,4.564348191,4.718498871,1,0,NA,NA,NA,2013,2,two
CY2.6.137,siteD,2011,4.564348191,4.718498871,1,0,NA,NA,NA,2013,2,two
CY2.6.138,siteD,2011,4.564348191,4.564348191,1,0,NA,NA,NA,2013,2,two
CY2.6.139,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.140,siteD,2011,5.010635294,4.905274778,1,0,NA,NA,NA,2013,2,two
CY2.6.141,siteD,2011,5.598421959,5.455321115,1,0,NA,NA,NA,2013,2,two
CY2.6.142,siteD,2011,5.598421959,6.263398263,1,0,NA,NA,NA,2013,2,two
CY2.6.143,siteD,2011,5.598421959,5.472270674,1,0,NA,NA,NA,2013,2,two
CY2.6.144,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.145,siteD,2011,5.605802066,5.135798437,1,0,NA,NA,NA,2013,2,two
CY2.6.146,siteD,2011,5.598421959,5.97126184,1,0,NA,NA,NA,2013,2,two
CY2.6.147,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.148,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.149,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.150,siteD,2011,5.605802066,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.151,siteD,2011,5.605802066,4.779123493,1,0,NA,NA,NA,2013,2,two
CY2.6.152,siteD,2011,5.605802066,6.068425588,1,0,NA,NA,NA,2013,2,two
CY2.6.153,siteD,2011,5.605802066,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.154,siteD,2011,5.529429088,6.12249281,1,0,NA,NA,NA,2013,2,two
CY2.6.155,siteD,2011,4.779123493,4.779123493,1,1,1,2,NA,2013,2,two
CY2.6.156,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.157,siteD,2011,4.248495242,4.248495242,1,0,NA,NA,NA,2013,2,two
CY2.6.158,siteD,2011,5.529429088,5.298317367,1,0,NA,NA,NA,2013,2,two
CY2.6.159,siteD,2011,5.529429088,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.160,siteD,2011,5.529429088,4.65396035,1,0,NA,NA,NA,2013,2,two
CY2.6.161,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.162,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.163,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.164,siteD,2011,5.529429088,4.356708827,1,0,NA,NA,NA,2013,2,two
CY2.6.165,siteD,2011,5.529429088,5.509388337,1,0,NA,NA,NA,2013,2,two
CY2.6.166,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.167,siteD,2011,5.703782475,5.472270674,1,0,NA,NA,NA,2013,2,two
CY2.6.168,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.169,siteD,2011,5.398162702,4.9698133,1,0,NA,NA,NA,2013,2,two
CY2.6.170,siteD,2011,5.416100402,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.171,siteD,2011,5.192956851,5.247024072,1,0,NA,NA,NA,2013,2,two
CY2.6.172,siteD,2011,4.836281907,5.135798437,1,0,NA,NA,NA,2013,2,two
CY2.6.173,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.174,siteD,2011,5.257495372,5.030437921,1,0,NA,NA,NA,2013,2,two
CY2.6.175,siteD,2011,5.257495372,4.912654886,1,0,NA,NA,NA,2013,2,two
CY2.6.176,siteD,2011,5.257495372,5.247024072,1,0,NA,NA,NA,2013,2,two
CY2.6.177,siteD,2011,5.170483995,4.510859507,1,0,NA,NA,NA,2013,2,two
CY2.6.178,siteD,2011,5.605802066,5.231108617,1,0,NA,NA,NA,2013,2,two
CY2.6.179,siteD,2011,5.605802066,5.723585102,1,0,NA,NA,NA,2013,2,two
CY2.6.180,siteD,2011,5.605802066,6.461468176,1,0,NA,NA,NA,2013,2,two
CY2.6.181,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.182,siteD,2011,3.17805383,NA,0,0,NA,NA,NA,2013,2,two
CY2.6.183,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.184,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.185,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.186,siteD,2011,4.430816799,5.398162702,1,0,NA,NA,NA,2013,2,two
CY2.6.187,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.188,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.189,siteD,2011,5.605802066,5.375278408,1,0,NA,NA,NA,2013,2,two
CY2.6.190,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.191,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.192,siteD,2011,3.871201011,4.189654742,1,0,NA,NA,NA,2013,2,two
CY2.6.193,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.194,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.6.195,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.7.1,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.7.2,siteD,2011,5.768320996,6.423246964,1,0,NA,NA,NA,2013,2,two
CY2.7.3,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.7.4,siteD,2011,4.430816799,5.65248918,1,0,NA,NA,NA,2013,2,two
CY2.7.5,siteD,2011,5.416100402,5.472270674,1,0,NA,NA,NA,2013,2,two
CY2.7.6,siteD,2011,4.912654886,4.912654886,1,0,NA,NA,NA,2013,2,two
CY2.7.7,siteD,2011,NA,3.912023005,NA,NA,NA,NA,NA,2013,2,two
CY2.7.8,siteD,2011,NA,5.398162702,NA,NA,NA,NA,NA,2013,2,two
CY2.7.9,siteD,2011,NA,5.583496309,NA,NA,NA,NA,NA,2013,2,two
CY2.7.10,siteD,2011,NA,5.375278408,NA,NA,NA,NA,NA,2013,2,two
CY2.7.11,siteD,2011,NA,4.584967479,NA,NA,NA,NA,NA,2013,2,two
CY2.7.12,siteD,2011,NA,4.356708827,NA,NA,NA,NA,NA,2013,2,two
CY2.7.13,siteD,2011,NA,4.094344562,NA,NA,NA,NA,NA,2013,2,two
CY2.7.14,siteD,2011,NA,4.584967479,NA,NA,NA,NA,NA,2013,2,two
CY2.7.15,siteD,2011,NA,4.276666119,NA,NA,NA,NA,NA,2013,2,two
CY2.8.1,siteD,2011,6.135564891,5.834810737,1,0,NA,NA,NA,2013,2,two
CY2.8.2,siteD,2011,5.877735782,5.940171253,1,0,NA,NA,NA,2013,2,two
CY2.8.3,siteD,2011,5.877735782,5.991464547,1,0,NA,NA,NA,2013,2,two
CY2.8.4,siteD,2011,5.318119994,NA,0,0,NA,NA,NA,2013,2,two
CY2.8.5,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.8.6,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.8.7,siteD,2011,5.231108617,5.981414211,1,0,NA,NA,NA,2013,2,two
CY2.8.8,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2013,2,two
CY2.8.9,siteD,2011,5.204006687,5.075173815,1,0,NA,NA,NA,2013,2,two
CY2.8.10,siteD,2011,1.791759469,NA,0,0,NA,NA,NA,2013,2,two
CY2.8.11,siteD,2011,4.65396035,4.65396035,1,0,NA,NA,NA,2013,2,two
CY2.8.12,siteD,2011,5.583496309,5.509388337,1,0,NA,NA,NA,2013,2,two
CY2.8.13,siteD,2011,5.135798437,5.429345629,1,0,NA,NA,NA,2013,2,two
CY2.8.14,siteD,2011,NA,4.564348191,NA,NA,NA,NA,NA,2013,2,two
CY2.9.1,siteD,2011,5.863631176,6.445719819,1,0,NA,NA,NA,2013,2,two
CY2.9.2,siteD,2011,5.863631176,5.509388337,1,0,NA,NA,NA,2013,2,two
CY2.9.3,siteD,2011,5.799092654,4.430816799,1,0,NA,NA,NA,2013,2,two
CY2.9.4,siteD,2011,5.81711116,4.624972813,1,0,NA,NA,NA,2013,2,two
CY2.9.5,siteD,2011,5.683579767,NA,0,0,NA,NA,NA,2013,2,two
CY2.9.6,siteD,2011,5.863631176,NA,0,0,NA,NA,NA,2013,2,two
CY2.9.7,siteD,2011,5.863631176,4.718498871,1,0,NA,NA,NA,2013,2,two
CY2.9.8,siteD,2011,5.81711116,5.288267031,1,0,NA,NA,NA,2013,2,two
CY2.9.9,siteD,2011,4.65396035,4.65396035,1,1,1,3,NA,2013,2,two
CY2.9.10,siteD,2011,6.180016654,NA,0,0,NA,NA,NA,2013,2,two
CY2.9.11,siteD,2011,5.863631176,5.940171253,1,0,NA,NA,NA,2013,2,two
CY2.9.12,siteD,2011,5.036952602,4.584967479,1,0,NA,NA,NA,2013,2,two
CY2.9.13,siteD,2011,6.180016654,4.836281907,1,0,NA,NA,NA,2013,2,two
CY2.9.14,siteD,2011,6.182084907,5.598421959,1,1,1,5,NA,2013,2,two
CY2.9.15,siteD,2011,5.717027701,5.717027701,1,1,1,2,NA,2013,2,two
