Source	Site	alt	cont	Treat	Block	Plot	uIDS	IDS	trans	size	flo.if	flo.no	cloning	clonesNext	surv	offspringNext	stage	stageNext	sizeNext
Skj	Skj	1	4	TT1	Skj_2	241	241.24	24	10_11	4,265515402	0	NA	0	NA	1	NA	continuous	continuous	5,817726422
Skj	Skj	1	4	TT1	Skj_2	241	241.25	25	10_11	4,095681011	0	NA	0	NA	1	NA	continuous	continuous	3,57755911
Skj	Skj	1	4	TT1	Skj_2	241	241.26	26	10_11	4,093526329	0	NA	0	NA	1	NA	continuous	continuous	4,267670084
Skj	Skj	1	4	TT1	Skj_2	241	241.27	27	10_11	3,749548183	0	NA	1	1	1	NA	continuous	continuous	3,57755911
Skj	Skj	1	4	TT1	Skj_2	241	241.28	28	10_11	4,267670084	0	NA	0	NA	1	NA	continuous	continuous	4,267670084
Skj	Skj	1	4	TT1	Skj_2	241	241.29	29	10_11	5,3018	NA	NA	NA	NA	NA	clonal	NA	continuous	3,405570037
Skj	Skj	1	4	TT1	Skj_2	241	241.30	30	10_11	3,7495	NA	NA	NA	NA	NA	clonal	NA	continuous	4,093526329
Skj	Skj	1	4	TT1	Skj_2	241	241.31	31	10_11	5,1276	NA	NA	NA	NA	NA	clonal	NA	continuous	3,749548183
Skj	Skj	1	4	TT1	Skj_2	241	241.32	32	10_11	5,1276	NA	NA	NA	NA	NA	clonal	NA	continuous	4,095681011
Skj	Skj	1	4	TT1	Skj_2	241	241.33	33	10_11	5,3018	NA	NA	NA	NA	NA	clonal	NA	continuous	3,405570037
Skj	Skj	1	4	TT1	Skj_2	241	241.34	34	10_11	5,1276	NA	NA	NA	NA	NA	clonal	NA	continuous	3,579713793
Skj	Skj	1	4	TT1	Skj_2	241	241.35	35	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Skj	Skj	1	4	TT1	Skj_2	241	241.37	37	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Skj	Skj	1	4	TT1	Skj_3	248	248.1	1	10_11	4,439659157	0	NA	0	NA	1	NA	continuous	continuous	4,093526329
Skj	Skj	1	4	TT1	Skj_3	248	248.2	2	10_11	5,127615448	0	NA	0	NA	1	NA	continuous	continuous	5,127615448
Skj	Skj	1	4	TT1	Skj_3	248	248.3	3	10_11	6,333693641	0	NA	0	NA	0	NA	continuous	dead	NA
Skj	Skj	1	4	TT1	Skj_3	248	248.4	4	10_11	4,437504474	0	NA	0	NA	1	NA	continuous	continuous	7,025959297
Skj	Skj	1	4	TT1	Skj_3	248	248.5	5	10_11	5,301759204	0	NA	0	NA	1	NA	continuous	continuous	5,817726422
Skj	Skj	1	4	TT1	Skj_3	248	248.6	6	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Skj	Skj	1	4	TT1	Skj_3	248	248.10	10	10_11	3,921537256	0	NA	0	NA	1	NA	continuous	continuous	4,095681011
Skj	Skj	1	4	TT1	Skj_3	248	248.7	7	10_11	4,609493547	0	NA	1	1	0	NA	continuous	dead	NA
Skj	Skj	1	4	TT1	Skj_3	248	248.8	8	10_11	3,234425556	0	NA	0	NA	1	NA	continuous	continuous	3,57755911
Skj	Skj	1	4	TT1	Skj_3	248	248.9	9	10_11	3,234425556	0	NA	0	NA	0	NA	continuous	dead	NA
Skj	Skj	1	4	TT1	Skj_3	248	248.11	11	10_11	4,6095	NA	NA	NA	NA	NA	clonal	NA	continuous	4,267670084
Skj	Skj	1	4	TT1	Skj_3	248	248.12	12	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Skj	Skj	1	4	TT1	Skj_4	253	253.1	1	10_11	4,439659157	0	NA	0	NA	1	NA	continuous	continuous	4,265515402
Skj	Skj	1	4	TT1	Skj_4	253	253.2	2	10_11	4,093526329	0	NA	0	NA	1	NA	continuous	continuous	3,749548183
Skj	Skj	1	4	TT1	Skj_4	253	253.3	3	10_11	3,921537256	0	NA	1	1	1	NA	continuous	continuous	3,57755911
Skj	Skj	1	4	TT1	Skj_4	253	253.4	4	10_11	3,57755911	0	NA	0	NA	1	NA	continuous	continuous	3,57755911
Skj	Skj	1	4	TT1	Skj_4	253	253.5	5	10_11	5,125460766	0	NA	1	2	1	NA	continuous	continuous	4,955626376
Skj	Skj	1	4	TT1	Skj_4	253	253.6	6	10_11	5,473748277	0	NA	0	NA	1	NA	continuous	continuous	4,955626376
Skj	Skj	1	4	TT1	Skj_4	253	253.7	7	10_11	4,093526329	0	NA	0	NA	1	NA	continuous	continuous	3,923691938
Skj	Skj	1	4	TT1	Skj_4	253	253.10	10	10_11	5,1255	NA	NA	NA	NA	NA	clonal	NA	continuous	3,749548183
Skj	Skj	1	4	TT1	Skj_4	253	253.8	8	10_11	3,9215	NA	NA	NA	NA	NA	clonal	NA	continuous	3,921537256
Skj	Skj	1	4	TT1	Skj_4	253	253.9	9	10_11	5,1255	NA	NA	NA	NA	NA	clonal	NA	continuous	3,751702866
Skj	Skj	1	4	TT1	Skj_4	253	253.11	11	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Skj	Skj	1	4	TT1	Skj_4	253	253.13	13	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Skj	Ves	2	4	TT2	Ves_2	242	242.1	1	10_11	6,159549886	0	NA	1	1	1	NA	continuous	continuous	7,365628078
Skj	Ves	2	4	TT2	Ves_2	242	242.18	18	10_11	5,987560813	0	NA	0	NA	1	NA	continuous	continuous	5,469438912
Skj	Ves	2	4	TT2	Ves_2	242	242.19	19	10_11	4,953471693	0	NA	0	NA	1	NA	continuous	continuous	7,533307786
Skj	Ves	2	4	TT2	Ves_2	242	242.2	2	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Skj	Ves	2	4	TT2	Ves_2	242	242.20	20	10_11	5,471593594	0	NA	0	NA	0	NA	continuous	dead	NA
Skj	Ves	2	4	TT2	Ves_2	242	242.21	21	10_11	5,64573735	0	NA	0	NA	1	NA	continuous	continuous	6,679826469
Skj	Ves	2	4	TT2	Ves_2	242	242.22	22	10_11	5,301759204	0	NA	1	1	1	NA	continuous	continuous	5,989715495
Skj	Ves	2	4	TT2	Ves_2	242	242.23	23	10_11	4,78148262	0	NA	1	1	0	NA	continuous	dead	NA
Skj	Ves	2	4	TT2	Ves_2	242	242.24	24	10_11	4,955626376	0	NA	0	NA	1	NA	continuous	continuous	5,64573735
Skj	Ves	2	4	TT2	Ves_2	242	242.25	25	10_11	5,127615448	0	NA	0	NA	1	NA	continuous	continuous	5,471593594
Skj	Ves	2	4	TT2	Ves_2	242	242.26	26	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Skj	Ves	2	4	TT2	Ves_2	242	242.27	27	10_11	5,64573735	0	NA	1	1	1	NA	continuous	continuous	5,989715495
Skj	Ves	2	4	TT2	Ves_2	242	242.28	28	10_11	4,783637303	0	NA	0	NA	1	NA	continuous	continuous	4,61164823
Skj	Ves	2	4	TT2	Ves_2	242	242.29	29	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Skj	Ves	2	4	TT2	Ves_2	242	242.3	3	10_11	3,921537256	0	NA	0	NA	1	NA	continuous	continuous	4,265515402
Skj	Ves	2	4	TT2	Ves_2	242	242.30	30	10_11	4,957781058	0	NA	0	NA	1	NA	continuous	continuous	4,265515402
Skj	Ves	2	4	TT2	Ves_2	242	242.31	31	10_11	4,093526329	0	NA	0	NA	1	NA	continuous	continuous	3,921537256
Skj	Ves	2	4	TT2	Ves_2	242	242.4	4	10_11	5,81557174	0	NA	0	NA	1	NA	continuous	continuous	6,159549886
Skj	Ves	2	4	TT2	Ves_2	242	242.5	5	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Skj	Ves	2	4	TT2	Ves_2	242	242.6	6	10_11	5,989715495	0	NA	0	NA	1	NA	continuous	continuous	6,84966086
Skj	Ves	2	4	TT2	Ves_2	242	242.32	32	10_11	4,269824767	0	NA	1	1	1	NA	continuous	continuous	3,921537256
Skj	Ves	2	4	TT2	Ves_2	242	242.33	33	10_11	4,955626376	0	NA	0	NA	1	NA	continuous	continuous	5,469438912
Skj	Ves	2	4	TT2	Ves_2	242	242.34	34	10_11	4,437504474	0	NA	0	NA	0	NA	continuous	dead	NA
Skj	Ves	2	4	TT2	Ves_2	242	242.35	35	10_11	4,093526329	0	NA	0	NA	1	NA	continuous	continuous	6,159549886
Skj	Ves	2	4	TT2	Ves_2	242	242.36	36	10_11	5,643582667	0	NA	1	1	1	NA	continuous	continuous	7,021649932
Skj	Ves	2	4	TT2	Ves_2	242	242.37	37	10_11	5,299604521	0	NA	0	NA	1	NA	continuous	continuous	5,987560813
Skj	Ves	2	4	TT2	Ves_2	242	242.38	38	10_11	4,265515402	0	NA	0	NA	1	NA	continuous	continuous	4,265515402
Skj	Ves	2	4	TT2	Ves_2	242	242.39	39	10_11	5,643582667	0	NA	0	NA	1	NA	continuous	continuous	5,299604521
Skj	Ves	2	4	TT2	Ves_2	242	242.40	40	10_11	5,989715495	0	NA	0	NA	1	NA	continuous	continuous	7,021649932
Skj	Ves	2	4	TT2	Ves_2	242	242.41	41	10_11	4,2698	NA	NA	NA	NA	NA	clonal	NA	continuous	3,921537256
Skj	Ves	2	4	TT2	Ves_2	242	242.42	42	10_11	4,7815	NA	NA	NA	NA	NA	clonal	NA	continuous	3,923691938
Skj	Ves	2	4	TT2	Ves_2	242	242.43	43	10_11	5,6457	NA	NA	NA	NA	NA	clonal	NA	continuous	5,299604521
Skj	Ves	2	4	TT2	Ves_2	242	242.49	49	10_11	5,3018	NA	NA	NA	NA	NA	clonal	NA	continuous	4,78148262
Skj	Ves	2	4	TT2	Ves_2	242	242.50	50	10_11	5,6436	NA	NA	NA	NA	NA	clonal	NA	continuous	4,609493547
Skj	Ves	2	4	TT2	Ves_2	242	242.51	51	10_11	6,1595	NA	NA	NA	NA	NA	clonal	NA	continuous	3,57755911
Skj	Ves	2	4	TT2	Ves_2	242	242.54	54	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Skj	Ves	2	4	TT2	Ves_1	247	247.1	1	10_11	4,955626376	0	NA	0	NA	0	NA	continuous	dead	NA
Skj	Ves	2	4	TT2	Ves_1	247	247.2	2	10_11	4,267670084	0	NA	0	NA	0	NA	continuous	dead	NA
Skj	Ves	2	4	TT2	Ves_1	247	247.3	3	10_11	4,093526329	0	NA	1	1	1	NA	continuous	continuous	4,78148262
Skj	Ves	2	4	TT2	Ves_1	247	247.4	4	10_11	4,265515402	0	NA	0	NA	0	NA	continuous	dead	NA
Skj	Ves	2	4	TT2	Ves_1	247	247.5	5	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Skj	Ves	2	4	TT2	Ves_1	247	247.6	6	10_11	4,0935	NA	NA	NA	NA	NA	clonal	NA	continuous	4,267670084
Skj	Ves	2	4	TT2	Ves_5	252	252.1	1	10_11	5,64573735	0	NA	0	NA	1	NA	continuous	continuous	5,987560813
Skj	Ves	2	4	TT2	Ves_5	252	252.2	2	10_11	4,61164823	0	NA	0	NA	1	NA	continuous	continuous	5,81557174
Skj	Ves	2	4	TT2	Ves_5	252	252.3	3	10_11	5,125460766	0	NA	0	NA	1	NA	continuous	continuous	7,023804615
Ves	Ovs	3	4	TT2	Ovs_4	261	261.1	1	10_11	5,125460766	0	NA	1	1	1	NA	continuous	continuous	5,81557174
Ves	Ovs	3	4	TT2	Ovs_4	261	261.10	10	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_4	261	261.11	11	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_4	261	261.12	12	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_4	261	261.13	13	10_11	5,8134	NA	NA	NA	NA	NA	clonal	NA	continuous	5,813417057
Ves	Ovs	3	4	TT2	Ovs_4	261	261.2	2	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_4	261	261.3	3	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_4	261	261.4	4	10_11	5,643582667	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ovs	3	4	TT2	Ovs_4	261	261.5	5	10_11	5,813417057	0	NA	1	1	1	NA	continuous	continuous	4,953471693
Ves	Ovs	3	4	TT2	Ovs_4	261	261.6	6	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_4	261	261.7	7	10_11	6,503528031	0	NA	0	NA	1	NA	continuous	continuous	6,679826469
Ves	Ovs	3	4	TT2	Ovs_4	261	261.8	8	10_11	4,609493547	0	NA	0	NA	1	NA	continuous	continuous	4,783637303
Ves	Ovs	3	4	TT2	Ovs_4	261	261.9	9	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_4	261	261.14	14	10_11	4,953471693	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ovs	3	4	TT2	Ovs_4	261	261.15	15	10_11	5,299604521	0	NA	1	1	0	NA	continuous	dead	NA
Ves	Ovs	3	4	TT2	Ovs_4	261	261.16	16	10_11	4,265515402	0	NA	1	1	1	NA	continuous	continuous	5,641427984
Ves	Ovs	3	4	TT2	Ovs_4	261	261.17	17	10_11	5,2996	NA	NA	NA	NA	NA	clonal	NA	continuous	7,707451541
Ves	Ovs	3	4	TT2	Ovs_4	261	261.18	18	10_11	5,1255	NA	NA	NA	NA	NA	clonal	NA	continuous	5,125460766
Ves	Ovs	3	4	TT2	Ovs_4	261	261.19	19	10_11	4,2655	NA	NA	NA	NA	NA	clonal	NA	continuous	5,81557174
Ves	Ovs	3	4	TT2	Ovs_4	261	261.20	20	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_1	266	266.1	1	10_11	5,471593594	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ovs	3	4	TT2	Ovs_1	266	266.2	2	10_11	6,333693641	0	NA	0	NA	1	NA	continuous	continuous	5,647892032
Ves	Ovs	3	4	TT2	Ovs_1	266	266.3	3	10_11	5,473748277	0	NA	0	NA	1	NA	continuous	continuous	5,469438912
Ves	Ovs	3	4	TT2	Ovs_1	266	266.4	4	10_11	6,161704568	0	NA	0	NA	1	NA	continuous	continuous	6,157395203
Ves	Ovs	3	4	TT2	Ovs_1	266	266.5	5	10_11	5,989715495	0	NA	0	NA	1	NA	continuous	continuous	4,953471693
Ves	Ovs	3	4	TT2	Ovs_1	266	266.6	6	10_11	4,265515402	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ovs	3	4	TT2	Ovs_1	266	266.7	7	10_11	4,957781058	0	NA	0	NA	1	NA	continuous	continuous	5,469438912
Ves	Ovs	3	4	TT2	Ovs_1	266	266.8	8	10_11	5,991870178	0	NA	0	NA	1	NA	continuous	continuous	5,299604521
Ves	Ovs	3	4	TT2	Ovs_1	266	266.9	9	10_11	5,127615448	0	NA	0	NA	1	NA	continuous	continuous	4,78148262
Ves	Ovs	3	4	TT2	Ovs_1	266	266.10	10	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_1	266	266.11	11	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_1	266	266.12	12	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_1	266	266.13	13	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_3	278	278.1	1	10_11	5,127615448	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ovs	3	4	TT2	Ovs_3	278	278.10	10	10_11	5,301759204	0	NA	0	NA	1	NA	continuous	continuous	6,847506177
Ves	Ovs	3	4	TT2	Ovs_3	278	278.11	11	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_3	278	278.2	2	10_11	5,301759204	0	NA	1	2	1	NA	continuous	continuous	4,955626376
Ves	Ovs	3	4	TT2	Ovs_3	278	278.3	3	10_11	5,81557174	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ovs	3	4	TT2	Ovs_3	278	278.4	4	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_3	278	278.5	5	10_11	5,643582667	0	NA	0	NA	1	NA	continuous	continuous	4,437504474
Ves	Ovs	3	4	TT2	Ovs_3	278	278.6	6	10_11	5,301759204	0	NA	0	NA	1	NA	continuous	continuous	5,297449839
Ves	Ovs	3	4	TT2	Ovs_3	278	278.7	7	10_11	4,609493547	0	NA	1	1	0	NA	continuous	dead	NA
Ves	Ovs	3	4	TT2	Ovs_3	278	278.8	8	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_3	278	278.9	9	10_11	3,921537256	0	NA	0	NA	1	NA	continuous	continuous	6,679826469
Ves	Ovs	3	4	TT2	Ovs_3	278	278.12	12	10_11	4,093526329	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ovs	3	4	TT2	Ovs_3	278	278.13	13	10_11	5,3018	NA	NA	NA	NA	NA	clonal	NA	continuous	5,469438912
Ves	Ovs	3	4	TT2	Ovs_3	278	278.14	14	10_11	5,3018	NA	NA	NA	NA	NA	clonal	NA	continuous	5,125460766
Ves	Ovs	3	4	TT2	Ovs_3	278	278.15	15	10_11	4,6095	NA	NA	NA	NA	NA	clonal	NA	continuous	3,921537256
Ves	Ovs	3	4	TT2	Ovs_3	278	278.16	16	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_5	285	285.1	1	10_11	5,469438912	0	NA	0	NA	1	NA	continuous	continuous	5,469438912
Ves	Ovs	3	4	TT2	Ovs_5	285	285.10	10	10_11	4,609493547	0	NA	0	NA	1	NA	continuous	continuous	4,955626376
Ves	Ovs	3	4	TT2	Ovs_5	285	285.2	2	10_11	5,471593594	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ovs	3	4	TT2	Ovs_5	285	285.3	3	10_11	4,955626376	0	NA	0	NA	1	NA	continuous	continuous	4,437504474
Ves	Ovs	3	4	TT2	Ovs_5	285	285.4	4	10_11	4,439659157	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ovs	3	4	TT2	Ovs_5	285	285.5	5	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ovs	3	4	TT2	Ovs_5	285	285.6	6	10_11	4,093526329	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ovs	3	4	TT2	Ovs_5	285	285.7	7	10_11	5,297449839	0	NA	1	1	1	NA	continuous	continuous	5,469438912
Ves	Ovs	3	4	TT2	Ovs_5	285	285.8	8	10_11	5,473748277	0	NA	0	NA	1	NA	continuous	continuous	4,955626376
Ves	Ovs	3	4	TT2	Ovs_5	285	285.9	9	10_11	3,749548183	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ovs	3	4	TT2	Ovs_5	285	285.11	11	10_11	5,2974	NA	NA	NA	NA	NA	clonal	NA	continuous	4,78148262
Ves	Ves	2	4	TT1	Ves_1	262	262.1	1	10_11	5,301759204	0	NA	1	1	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_1	262	262.10	10	10_11	4,783637303	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_1	262	262.11	11	10_11	4,437504474	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_1	262	262.2	2	10_11	5,127615448	0	NA	1	1	1	NA	continuous	continuous	5,817726422
Ves	Ves	2	4	TT1	Ves_1	262	262.3	3	10_11	4,783637303	0	NA	0	NA	1	NA	continuous	continuous	4,093526329
Ves	Ves	2	4	TT1	Ves_1	262	262.4	4	10_11	4,609493547	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_1	262	262.5	5	10_11	4,609493547	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_1	262	262.6	6	10_11	6,675517104	0	NA	0	NA	1	NA	continuous	continuous	6,161704568
Ves	Ves	2	4	TT1	Ves_1	262	262.7	7	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ves	2	4	TT1	Ves_1	262	262.9	9	10_11	6,157395203	0	NA	0	NA	1	NA	continuous	continuous	5,127615448
Ves	Ves	2	4	TT1	Ves_1	262	262.12	12	10_11	4,78148262	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_1	262	262.13	13	10_11	3,57755911	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_1	262	262.14	14	10_11	3,57755911	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_1	262	262.15	15	10_11	5,3018	NA	NA	NA	NA	NA	clonal	NA	continuous	5,81557174
Ves	Ves	2	4	TT1	Ves_1	262	262.16	16	10_11	5,1276	NA	NA	NA	NA	NA	clonal	NA	continuous	3,751702866
Ves	Ves	2	4	TT1	Ves_2	267	267.1	1	10_11	5,469438912	0	NA	1	1	1	NA	continuous	continuous	5,471593594
Ves	Ves	2	4	TT1	Ves_2	267	267.2	2	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ves	2	4	TT1	Ves_2	267	267.3	3	10_11	4,4375	NA	NA	NA	NA	NA	clonal	NA	continuous	6,338003006
Ves	Ves	2	4	TT1	Ves_2	267	267.4	4	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ves	2	4	TT1	Ves_2	267	267.5	5	10_11	4,265515402	0	NA	1	1	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_2	267	267.6	6	10_11	4,437504474	0	NA	1	1	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_2	267	267.10	10	10_11	4,609493547	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_2	267	267.11	11	10_11	5,127615448	0	NA	0	NA	1	NA	continuous	continuous	5,473748277
Ves	Ves	2	4	TT1	Ves_2	267	267.7	7	10_11	5,299604521	0	NA	0	NA	1	NA	continuous	continuous	5,469438912
Ves	Ves	2	4	TT1	Ves_2	267	267.8	8	10_11	4,437504474	0	NA	1	2	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_2	267	267.9	9	10_11	4,78148262	0	NA	0	NA	1	NA	continuous	continuous	4,78148262
Ves	Ves	2	4	TT1	Ves_2	267	267.12	12	10_11	4,2655	NA	NA	NA	NA	NA	clonal	NA	continuous	4,437504474
Ves	Ves	2	4	TT1	Ves_2	267	267.13	13	10_11	4,4375	NA	NA	NA	NA	NA	clonal	NA	continuous	3,749548183
Ves	Ves	2	4	TT1	Ves_2	267	267.14	14	10_11	4,4397	NA	NA	NA	NA	NA	clonal	NA	continuous	7,01949525
Ves	Ves	2	4	TT1	Ves_2	267	267.15	15	10_11	4,4375	NA	NA	NA	NA	NA	clonal	NA	continuous	4,437504474
Ves	Ves	2	4	TT1	Ves_2	267	267.16	16	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ves	2	4	TT1	Ves_2	267	267.17	17	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ves	2	4	TT1	Ves_4	276	276.1	1	10_11	4,265515402	0	NA	0	NA	1	NA	continuous	continuous	4,78148262
Ves	Ves	2	4	TT1	Ves_4	276	276.10	10	10_11	4,439659157	0	NA	1	1	1	NA	continuous	continuous	5,469438912
Ves	Ves	2	4	TT1	Ves_4	276	276.11	11	10_11	4,957781058	0	NA	0	NA	1	NA	continuous	continuous	4,439659157
Ves	Ves	2	4	TT1	Ves_4	276	276.12	12	10_11	3,749548183	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_4	276	276.13	13	10_11	3,921537256	0	NA	0	NA	1	NA	continuous	continuous	5,129770131
Ves	Ves	2	4	TT1	Ves_4	276	276.14	14	10_11	3,921537256	0	NA	0	NA	1	NA	continuous	continuous	5,643582667
Ves	Ves	2	4	TT1	Ves_4	276	276.2	2	10_11	5,643582667	0	NA	1	1	1	NA	continuous	continuous	5,813417057
Ves	Ves	2	4	TT1	Ves_4	276	276.3	3	10_11	5,127615448	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_4	276	276.4	4	10_11	5,127615448	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_4	276	276.5	5	10_11	5,473748277	0	NA	0	NA	1	NA	continuous	continuous	3,921537256
Ves	Ves	2	4	TT1	Ves_4	276	276.6	6	10_11	5,301759204	0	NA	0	NA	1	NA	continuous	continuous	5,127615448
Ves	Ves	2	4	TT1	Ves_4	276	276.7	7	10_11	4,613802912	0	NA	0	NA	1	NA	continuous	continuous	4,957781058
Ves	Ves	2	4	TT1	Ves_4	276	276.8	8	10_11	5,299604521	0	NA	1	1	1	NA	continuous	continuous	5,989715495
Ves	Ves	2	4	TT1	Ves_4	276	276.9	9	10_11	4,955626376	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_4	276	276.15	15	10_11	4,437504474	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_4	276	276.16	16	10_11	NA	NA	NA	NA	NA	NA	sexual	NA	continuous	3,57755911
Ves	Ves	2	4	TT1	Ves_4	276	276.17	17	10_11	5,2996	NA	NA	NA	NA	NA	clonal	NA	continuous	4,955626376
Ves	Ves	2	4	TT1	Ves_4	276	276.18	18	10_11	4,4397	NA	NA	NA	NA	NA	clonal	NA	continuous	3,749548183
Ves	Ves	2	4	TT1	Ves_4	276	276.19	19	10_11	5,6436	NA	NA	NA	NA	NA	clonal	NA	continuous	4,267670084
Ves	Ves	2	4	TT1	Ves_5	284	284.1	1	10_11	5,125460766	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_5	284	284.10	10	10_11	5,1255	NA	NA	NA	NA	NA	clonal	NA	continuous	5,813417057
Ves	Ves	2	4	TT1	Ves_5	284	284.2	2	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ves	2	4	TT1	Ves_5	284	284.3	3	10_11	5,64573735	0	NA	1	1	1	NA	continuous	continuous	5,987560813
Ves	Ves	2	4	TT1	Ves_5	284	284.4	4	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ves	2	4	TT1	Ves_5	284	284.5	5	10_11	5,643582667	0	NA	0	NA	1	NA	continuous	continuous	6,501373349
Ves	Ves	2	4	TT1	Ves_5	284	284.6	6	10_11	6,161704568	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_5	284	284.7	7	10_11	5,81557174	0	NA	0	NA	1	NA	continuous	continuous	4,955626376
Ves	Ves	2	4	TT1	Ves_5	284	284.8	8	10_11	5,125460766	0	NA	0	NA	1	NA	continuous	continuous	6,847506177
Ves	Ves	2	4	TT1	Ves_5	284	284.9	9	10_11	6,84966086	0	NA	0	NA	1	NA	continuous	continuous	7,541926516
Ves	Ves	2	4	TT1	Ves_5	284	284.12	12	10_11	4,437504474	0	NA	0	NA	1	NA	continuous	continuous	5,301759204
